IX1535,THIRUVANANTAPURAM,1340,SHARJAH,1620,4200
IX1536,SHARJAH,1720,THIRUVANANTAPURAM,2310,8850
IX1539,THIRUVANANTAPURAM,1350,DUBAI,1630,4200
IX1540,DUBAI,1730,THIRUVANANTAPURAM,2310,8700
IX1618,MUSCAT,50,CHENNAI,610,8400
IX1624,TIRUCHIRAPALLI,945,KUALA LUMPUR,1610,9975
IX1625,KUALA LUMPUR,1710,TIRUCHIRAPALLI,1825,1725
IX1643,CHENNAI,1610,DUBAI,1900,4350
IX1681,SINGAPORE,525,TIRUCHIRAPALLI,710,2775
IX1744,DUBAI,1430,KANNUR,1935,7575
IX1773,KANNUR,745,DOHA,925,2700
IX1774,DOHA,1025,KANNUR,1710,10275
IX1813,MANGALORE,1250,DUBAI,1500,3750
IX1814,DUBAI,1600,MANGALORE,2050,6750
IX1938,ABU DHABI,10,HYDERABAD,540,7950
IX1983,HYDERABAD,715,DAMMAM,940,3375
IX1984,DAMMAM,1040,HYDERABAD,1720,10200
SG124,LEH,1200,DELHI,1340,2100
SG127,DELHI,1810,SURAT,1955,2175
SG179,KOLKATA,1410,DELHI,1650,3600
SG203,DELHI,1745,DERADUN,1845,1500
SG238,DELHI,1240,KANDLA,1455,3225
SG239,KANDLA,1525,DELHI,1735,3150
SG255,MUMBAI,1550,PATNA,1815,3975
SG256,PATNA,1900,MUMBAI,2150,3750
SG257,MUMBAI,1510,VARANASI,1715,3075
SG258,VARANASI,1800,MUMBAI,2025,3375
SG262,MUMBAI,1620,JABALPUR,1810,2850
SG276,KANPUR,1320,DELHI,1440,1800
SG27,KOLKATA,1530,SILIGURI,1630,1500
SG272,VARANASI,1415,PATNA,1520,1575
SG273,PATNA,1610,VARANASI,1740,1950
SG277,SILIGURI,1700,KOLKATA,1745,675
SG279,DHARAMSALA,1400,DELHI,1540,2100
SG27,MUMBAI,1650,JAIPUR,1845,2925
SG270,NASIK,1235,HYDERABAD,1410,2625
SG285,DELHI,1730,GUWAHATI,2005,4125
SG281,JABALPUR,1325,MUMBAI,1550,3375
SG293,HYDERABAD,1610,PUNE,1745,2025
SG294,PUNE,1810,HYDERABAD,1935,1875
SG293,SRINAGAR,1300,DELHI,1425,1875
SG295,DELHI,1520,VARANASI,1645,1875
SG296,VARANASI,1715,DELHI,1835,1800
SG298,SRINAGAR,1400,DELHI,1530,1950
SG308,BENGALURU,1625,MANGALORE,1735,1650
SG309,MANGALORE,1805,BENGALURU,1910,1575
SG310,AHMEDABAD,1420,JAISALMER,1615,2925
SG311,JAISALMER,1645,AHMEDABAD,1830,2775
SG313,KANPUR,1355,AHMEDABAD,1600,3675
SG331,GOA,1450,CHENNAI,1650,3000
SG315,COIMBATORE,1600,MUMBAI,1810,3150
SG316,MUMBAI,1535,COCHIN,1735,3000
SG328,SILIGURI,1340,BENGALURU,1640,4500
SG309,CHENNAI,1735,BENGALURU,1845,1650
SG317,GOA,1455,HYDERABAD,1635,2700
SG324,GUWAHATI,1455,KOLKATA,1630,2625
SG333,HYDERABAD,1700,BELAGAVI,1800,1500
SG338,BENGALURU,1650,COCHIN,1825,2625
SG346,BELAGAVI,1705,BENGALURU,1825,1800
SG413,SRINAGAR,1340,JAMMU,1425,1275
SG414,JAMMU,1515,MUMBAI,1805,4350
SG415,GORAKHPUR,1400,MUMBAI,1635,3525
SG431,CHENNAI,1435,HYDERABAD,1530,1425
SG432,PATNA,1820,HYDERABAD,2050,3450
SG439,KOLKATA,1705,BENGALURU,2000,4425
SG443,PORT BLAIR,1420,CHENNAI,1620,3000
SG446,GUWAHATI,1725,CHENNAI,2040,4725
SG448,JAIPUR,1415,GUWAHATI,1655,3600
SG453,GORAKHPUR,1620,MUMBAI,1850,3450
SG459,MUMBAI,1715,UDAIPUR,1830,1725
SG462,COCHIN,1815,KOLKATA,2125,4650
SG501,CHENNAI,1640,COIMBATORE,1800,2400
SG504,KOLKATA,1430,CHENNAI,1640,3150
SG631,PUNE,1825,AHMEDABAD,1950,1875
SG636,AHMEDABAD,1640,PUNE,1755,1725
SG710,BENGALURU,1630,KOLKATA,1935,4575
SG73,VARANASI,1455,MUMBAI,1720,3975
SG795,KOLKATA,1515,DHAKA,1645,1950
SG796,DHAKA,1900,DELHI,2050,2250
SG728,SUVARNABHUMI,1730,DELHI,2040,4650
SG702,YANGON,1630,DELHI,2035,6075
SG706,YANGON,1815,DELHI,2215,6000
SG731,HYDERABAD,1340,YANGON,1700,5400
SG771,LEH,1125,DELHI,1250,1875
SG71,BENGALURU,1745,KOLKATA,2000,3825
SG710,AHMEDABAD,1535,DELHI,1740,3075
SG712,SILIGURI,1450,DELHI,1740,4350
SG730,DELHI,1410,MUMBAI,1610,3000
SG755,HYDERABAD,1400,BENGALURU,1530,1950
SG756,PATNA,1405,PUNE,1555,2250
SG712,SILIGURI,1350,DELHI,1640,4350
SG716,GUWAHATI,1455,KOLKATA,1630,2625
SG781,MUMBAI,1415,SILIGURI,1700,4275
SG782,SILIGURI,1730,MUMBAI,2055,4875
SG727,MALE,1600,MUMBAI,1920,4800
SG785,DELHI,1500,GOA,1720,3300
SG786,GOA,1750,DELHI,2030,4200
SG790,MUMBAI,1515,DELHI,1720,3075
SG730,DELHI,1515,MUMBAI,1755,3600
SG797,CHENNAI,1725,PATNA,2015,4350
SG869,SILCHAR,1435,GUWAHATI,1520,1275
SG884,PUNE,1630,DELHI,1905,4125
SG880,DELHI,1555,PATNA,1800,3675
SG881,PATNA,1840,DELHI,2030,2850
SG820,PATNA,1510,AHMEDABAD,1740,3450
SG838,DELHI,1635,PUNE,1850,3225
SG946,DELHI,1820,PATNA,1945,1875
SG950,KANPUR,1245,MUMBAI,1455,3150
SG953,MUMBAI,1830,MANGALORE,2015,2775
SG9607,RIYADH,1040,THIRUVANANTAPURAM,1810,11550
SG963,PATNA,1520,BENGALURU,1740,3300
UK202,DUBAI,45,MUMBAI,515,7050
UK2112,OSAKA,1030,HANEDA,1135,1575
UK2118,OSAKA,1330,HANEDA,1435,1575
UK2119,HANEDA,1330,OSAKA,1440,1650
UK2124,OSAKA,1530,HANEDA,1635,1575
UK2125,HANEDA,1505,OSAKA,1615,1650
UK2208,NGO,2100,HANEDA,2200,1500
UK2308,FUKUOKA,1000,HANEDA,1130,1950
UK2314,FUKUOKA,1300,HANEDA,1430,1950
UK2323,HANEDA,1455,FUKUOKA,1650,2925
UK2510,CHITOSE,1300,HANEDA,1440,2100
UK2517,HANEDA,1330,CHITOSE,1500,2550
UK5233,KUALANAMU,840,SINGAPORE,1105,3975
UK5234,SINGAPORE,740,KUALANAMU,845,1575
UK5607,PHNOM PENH,1835,SINGAPORE,2135,4500
UK611,DELHI,945,SRINAGAR,1115,2550
UK621,MUMBAI,730,VARANASI,950,3300
UK622,VARANASI,1050,MUMBAI,1310,3900
UK641,DELHI,1345,LUCKNOW,1500,2325
UK673,DELHI,1315,VARANASI,1440,1875
UK683,DELHI,1340,JODHPUR,1500,2400
UK692,AMRITSAR,1550,DELHI,1655,1575
UK711,DELHI,1750,BHUBANESWAR,1955,3075
UK716,PATNA,1850,DELHI,2030,2700
UK717,BENGALURU,900,PATNA,1130,3450
UK718,PATNA,1230,BENGALURU,1515,4275
UK722,GUWAHATI,1745,DELHI,2030,4275
UK725,DIBRUGARH,1220,SILIGURI,1340,1800
UK741,DELHI,900,GUWAHATI,1130,3450
UK742,GUWAHATI,1230,DELHI,1515,4275
UK751,DELHI,640,RANCHI,820,2700
UK752,RANCHI,955,DELHI,1145,2850
UK754,RANCHI,1120,DELHI,1310,2850
UK778,KOLKATA,1700,DELHI,1925,3375
UK785,DELHI,655,BHUBANESWAR,855,3000
UK786,BHUBANESWAR,940,DELHI,1155,3225
UK798,RAIPUR,1900,DELHI,2045,2175
UK808,BENGALURU,820,DELHI,1055,3525
UK8104,SINGAPORE,830,KUALA LUMPUR,930,1500
UK8105,KUALA LUMPUR,1025,SINGAPORE,1135,1650
UK813,DELHI,1855,BENGALURU,2140,4275
UK815,DELHI,805,BENGALURU,1050,3675
UK816,BENGALURU,1150,DELHI,1435,4275
UK817,DELHI,1230,BENGALURU,1515,4275
UK818,BENGALURU,1930,DELHI,2215,4275
UK820,BENGALURU,1755,DELHI,2040,4275
UK8222,SYDNEY,1610,SINGAPORE,2120,7650
UK8223,SINGAPORE,1005,PER,1520,7725
UK8228,MELBOURNE,1640,SINGAPORE,2120,7200
UK8231,SINGAPORE,115,SYDNEY,1220,16575
UK8236,BRISBANE,1445,SINGAPORE,2035,8850
UK8237,SINGAPORE,25,MELBOURNE,1050,15375
UK824,CHENNAI,1830,MUMBAI,2030,3000
UK8241,SINGAPORE,705,SYDNEY,1755,15750
UK825,MUMBAI,820,CHENNAI,1015,2925
UK826,CHENNAI,1145,MUMBAI,1345,3000
UK8278,ADELAIDE,1035,SINGAPORE,1510,7125
UK8286,AUCKLAND,1515,SINGAPORE,2055,8100
UK829,DELHI,730,HYDERABAD,935,3075
UK8298,CHRISTCHURCH,1200,SINGAPORE,1740,8100
UK830,HYDERABAD,1025,DELHI,1235,3150
UK832,CHENNAI,800,DELHI,1055,3825
UK833,DELHI,815,CHENNAI,1100,4275
UK834,CHENNAI,1730,DELHI,2015,4275
UK835,DELHI,1755,CHENNAI,2040,4275
UK838,CHENNAI,1200,DELHI,1450,3750
UK841,MUMBAI,1230,GOA,1345,1725
UK847,DELHI,1100,GOA,1330,3450
UK854,BENGALURU,1850,MUMBAI,2035,2775
UK860,HYDERABAD,830,DELHI,1040,3150
UK8622,SINGAPORE,1445,KIX,2150,10575
UK863,MUMBAI,815,BENGALURU,1000,2775
UK864,BENGALURU,1110,MUMBAI,1240,1950
UK878,HYDERABAD,1820,MUMBAI,1945,1875
UK879,DELHI,1755,HYDERABAD,2005,3750
UK881,DELHI,810,COCHIN,1120,4650
UK882,COCHIN,1220,DELHI,1530,4650
UK890,HYDERABAD,1730,DELHI,1945,3225
UK895,DELHI,730,THIRUVANANTAPURAM,1045,4725
UK896,THIRUVANANTAPURAM,1130,DELHI,1445,4725
UK8965,JAKARTA,1900,SINGAPORE,2155,3825
UK8976,SINGAPORE,1525,SUVARNABHUMI,1700,2625
UK910,MUMBAI,1700,DELHI,1910,3150
UK912,INDORE,1830,DELHI,1955,1875
UK943,DELHI,805,MUMBAI,1010,3075
UK944,MUMBAI,1335,DELHI,1540,3075
UK945,DELHI,1230,MUMBAI,1440,3150
UK955,DELHI,1810,MUMBAI,2015,3075
UK960,MUMBAI,1155,DELHI,1400,3675
UK966,AHMEDABAD,1900,DELHI,2030,1950
UK970,MUMBAI,845,DELHI,1055,3150
UK972,PUNE,1330,DELHI,1530,3000
UK976,AHMEDABAD,1010,DELHI,1140,1950
UK977,DELHI,1930,MUMBAI,2135,3075
UK979,DELHI,745,AHMEDABAD,910,2475
UK994,MUMBAI,945,DELHI,1155,3150
UK995,DELHI,925,MUMBAI,1130,3075
UK996,MUMBAI,1800,DELHI,2010,3150
UK997,KOLHAPUR,1830,RAJAHMUNDRY,2030,2075
UK999,DELHI,2200,MUMBAI,2230,2075
UD999,DELHI,2300,MUMBAI,2230,2075
